Project_ID,Sector,Region,Owner_Agency,Start_Year,End_Year,Planned_Budget,Funding_Approved,Funding_Received,Inflation_Rate,Inflation_Index,Feasibility_Score,Sustainability_Score,Public_Benefit_Score,Stakeholder_Priority,Schedule_Risk,Cost_Risk,Environmental_Risk,Policy_Risk,Funding_Delay_%,Actual_Cost,Delay_Months,ROI_Realized,Priority_Category
514,Public Works,West,Municipal,2022,2025,67835918.74497774,63765763.62027908,61852790.711670704,4.9932873847219685,1.1795511211567438,73.65762273040662,71.79434853048383,83.85802976096619,5,62.59916689642091,56.42837873134528,50.56449123699685,48.565037421991974,10.731384885441196,86703530.33414724,7.365113620107344,9.425181696418623,Medium
515,Energy,East,State,2022,2026,100184793.1143377,94173705.52747744,91348494.36165312,5.302370539541375,1.1509383608688462,71.76499836003191,67.74424299792716,84.53560403254001,2,56.29416657374443,55.29494574376481,53.286359444079594,47.772434579723225,9.128471889835131,126405630.52572897,7.315781094886733,9.416298755091223,Medium
516,Energy,West,Municipal,2022,2026,89750665.8258171,84365625.87626807,81834657.09998003,5.375942217547724,1.1549033262602872,71.11328527145741,67.80424286953469,83.97731687693954,4,62.279342012370215,54.63277274702029,51.87589632257923,43.93739051545034,9.75985742850545,113963944.0421494,7.532893571753909,9.391868188519824,Medium
517,Public Works,Central,State,2022,2026,63624248.955186576,59806794.01787539,58012590.197339125,5.099380819010627,1.1623062034942533,75.62488712998592,69.61776946529163,82.45317535207886,4,53.42334492518303,56.06828234892936,47.98828595141674,43.43324203588372,7.676230996534823,83615750.03005245,5.246604125718937,9.4901115284143,Medium
518,Education,East,Municipal,2022,2024,65704438.32955397,61762172.02978074,59909306.86888731,5.686321806136077,1.1726625601292056,75.55045184479823,68.79924776441457,81.45966458556668,4,62.57313613191373,53.545306163381234,47.7569523638347,46.419734151475694,10.242065946345488,87791798.15923697,7.552185772406477,9.488249070609612,Medium
519,Public Works,Central,State,2022,2025,67206521.10629475,63174129.83991707,61278905.94471956,5.74092384377346,1.1757471694382866,76.81422575781532,70.73829886545695,84.44191921793254,5,59.093037189565074,54.738858306652894,51.011885119766056,47.36173269224306,8.779221980235127,88522153.15463899,6.940105169966634,9.514692351815391,Medium
520,Energy,West,Central,2022,2024,86269337.04532762,81093176.82260796,78660381.51792972,5.4051657115227325,1.1799213895736635,73.10813560792955,69.11893006250857,83.09917016533487,5,54.38959905248916,53.019310503812484,51.854208760301375,42.31787207110179,9.833296196311881,111741317.36201084,6.609652472185687,9.492184478252739,Medium
521,Energy,North,Municipal,2022,2024,82796994.16398533,77829174.51414621,75494299.27872182,5.398872821153882,1.1895674229945912,72.06950086374778,74.23684202490296,83.04400092493047,4,57.62361784147733,51.594652410882766,53.818952486221086,47.74869556474832,8.508447938137778,111069611.06543058,6.563888871154631,9.513575966679944,Medium
522,Education,Central,Central,2022,2025,79263467.12592575,74507659.09837021,72272429.3254191,5.36096959221254,1.176960054842794,76.99052740354264,73.01921962975574,86.18341989776468,3,58.41506282122488,57.74742236567239,52.093941651756126,41.466377630898855,9.604790848381386,106128582.91812904,6.013646021302436,9.482984653485822,Medium
523,Transportation,South,Central,2022,2026,82148129.84688286,77219242.0560699,74902664.7943878,5.7543459827827155,1.1774707118238867,72.70911605966369,71.04131214634651,84.18798475603906,3,58.20082683216584,57.64200154225108,49.35399399455173,42.55195164978718,10.222323305764935,109706779.98887058,7.057266678242623,9.403289086524778,Medium
524,Water,Central,Municipal,2022,2024,68891290.4727372,64757813.04437297,62815078.65304178,5.776313969915509,1.1619191917864906,74.20923653455253,74.01278495068016,86.47491032538221,4,53.11871346669359,53.40524512448595,50.62460039347865,44.007507003226344,8.063896258616449,88217270.88148822,6.137626737763992,9.536587356004777,Medium
525,Education,North,Municipal,2022,2026,69288502.4414795,65131192.29499074,63177256.52614102,5.439615850601838,1.1551614715124174,71.06617069099482,69.49702621502485,81.07557022901656,4,58.26519447733236,54.16589490693375,47.442847746253214,47.73212579249699,7.38402778602461,87652280.3163827,5.440780801094699,9.424994209495605,Medium
526,Public Works,North,State,2022,2026,65431220.78555841,61505347.53842491,59660187.11227216,5.3678024120373395,1.1528348680261948,76.5461260771628,71.39266578054978,84.49799087830989,3,58.981824455420025,53.11523438343716,50.22099565470966,45.13968807507433,8.606612503057521,85633227.72150664,7.190846357442392,9.541383180667564,Medium
527,Education,West,State,2022,2025,65184062.17937978,61273018.448617004,59434827.89515849,5.254246003189245,1.1764661280186899,71.9877634793925,68.18938050956946,83.73784746994905,5,62.99496350418722,53.10455771066833,50.608647032115954,46.5715023416177,8.543250087037158,85999804.21330866,6.097247852320206,9.431070973264454,Medium
528,Public Works,Central,Municipal,2022,2025,62616953.664338514,58859936.44447821,57094138.35114386,5.05091598271353,1.181707099511785,71.43528207791991,72.38563396812647,85.95115760883414,3,61.87562458412683,53.264135727070155,49.50371171170055,43.83996032830683,8.219517429564828,84184970.72809234,5.951908649154912,9.447179747681004,Medium
529,Education,West,Central,2022,2024,70442463.63319239,66215915.81520085,64229438.34074482,5.615562827332233,1.178863061043401,71.7259986050724,68.34961314242996,82.89477386704951,3,55.82397110105827,57.6824516868676,48.53475954920264,46.80074499189234,9.375495070671446,93507906.43453094,6.319808949824095,9.38117930872917,Medium
530,Transportation,South,Central,2022,2025,78846699.1061647,74115897.15979482,71892420.24500097,4.907783970268968,1.1801192646918446,74.01958340540489,72.10131236918872,82.77638304427552,3,54.063681663852435,51.658793151714285,46.021609734673305,44.46081060765542,9.84169886554712,100519509.08537693,7.137626684651155,9.54797734379095,Medium
531,Education,North,Municipal,2022,2026,63445378.34780754,59638655.64693909,57849495.97753092,5.515611951922359,1.1538018583464673,72.07667142548512,67.2033654814362,81.23645721174233,4,62.50534474528167,58.843314881862455,50.363653563139934,48.600553242187246,9.350049917707116,79777908.3276092,7.995879925963069,9.333469036407461,Medium
532,Water,North,Central,2022,2025,62712662.122525044,58949902.39517354,57181405.32331833,5.176086088489263,1.158697905360308,72.70766158736106,69.90698566798478,83.78707350302446,4,55.54177714305658,54.925179994725816,53.72879898185186,47.657903532489826,10.91571858806796,79065737.27692854,6.526591353185406,9.4533227643811,Medium
533,Water,West,Central,2022,2025,62539810.41779295,58787421.79272538,57023799.13894361,5.50411562498095,1.1768281229658357,72.74176709419349,73.29234924728038,81.95634159449352,2,59.025258901252535,51.570583915302514,46.553841005965054,42.68309243595299,7.1763688655901285,80540424.78042625,6.1868296885062435,9.514094192266745,Medium
534,Water,West,Municipal,2022,2025,71248140.9395307,66973252.483158864,64964054.9086641,5.537498802934164,1.1758111102129425,74.52092267044138,73.66223256818635,81.4336302540681,4,61.26727648396282,51.85535891503857,50.03803458852433,46.57672910608607,9.762804157996664,92481776.37444746,6.816488933222788,9.531713702619015,Medium
535,Transportation,South,State,2022,2026,77234241.5439707,72600187.05133246,70422181.43979248,5.771797771024663,1.1562352279011923,71.94622172755695,69.01815271680677,81.9398842701818,3,55.064452324162005,56.49897893548906,48.8194875322126,46.70413468587023,10.811641254254038,98876168.68895945,6.425472431018094,9.41145301027716,Medium
536,Education,Central,State,2022,2024,64746994.32533728,60862174.66581705,59036309.42584254,5.355015438464449,1.180686725613774,75.24717262072522,68.2263692841231,86.48851098855242,4,59.598027014003165,54.56757844256459,47.797285600840574,46.81490852814245,7.257620464060173,82598367.87823975,5.792727179303819,9.475370175322793,Medium
537,Public Works,Central,State,2022,2024,60225809.45632673,56612260.88894713,54913893.06227871,5.713829131592844,1.169740367306424,76.42044653517675,67.83497166466263,86.89612943754796,4,55.053681846899856,56.897821417998614,51.5977046172347,42.97016587282538,10.440991243909858,79435808.51570438,7.553504845916625,9.472847697950122,Medium
538,Public Works,Central,State,2022,2026,57305473.46422274,53867145.05636938,52251130.7046783,5.286443350930818,1.1632117670187252,71.94944445089158,72.56283400585495,81.63434736258681,4,58.95355722510312,57.97763623199116,46.3806655403689,44.083763477597884,9.659231034320978,73339363.21528348,6.242476269763905,9.390350504131828,Medium
539,Education,South,Municipal,2022,2026,77883453.96036385,73210446.72274202,71014133.32105976,5.567924473596085,1.1537387174761777,76.92300703778123,69.54367865327694,84.19173419269906,3,58.07850143137481,52.29788438512462,49.330795990371456,47.663856597587504,9.045192097481955,101985218.40102184,6.6060810036431725,9.554778725209532,Medium
540,Education,South,Municipal,2022,2024,70061423.69563785,65857738.273899585,63882006.12568259,5.717259268987523,1.172409658551322,75.46762207402028,67.38014205765688,82.31577169502899,4,55.55003652501075,53.10040184016,46.314024424568,43.443553812387854,9.824929994127128,92526113.92890228,6.504792529366846,9.51566264091933,Medium
541,Energy,Central,Municipal,2022,2026,83684232.25961253,78663178.32403578,76303282.9743147,5.8480532818528905,1.152750038083547,72.87815212820949,73.55894518021604,84.32365040312783,4,58.07394093844961,53.631358225685794,50.06649355421356,41.19180357901225,8.80232997126447,105252147.86116831,6.196046118039741,9.487465951021944,Medium
542,Transportation,South,Central,2022,2025,74202510.300472,69750359.6824437,67657848.89197038,5.667179328403662,1.1582766474938446,72.24056314441857,68.59748340934543,84.03821842591326,3,62.0023485743211,55.18385212084666,46.91604957175185,44.206761885227834,9.687568062545491,97858300.61086701,7.108700015229829,9.40703252805178,Medium
543,Public Works,North,State,2022,2024,60980983.31796003,57322124.318882436,55602460.58931596,5.759665547666476,1.1603102086251242,72.6311643603555,68.35764191324196,85.310761069939,3,55.2642960508765,54.845712451874846,49.990808189954194,42.72068183028074,10.080356125016328,78405135.72993274,7.049603274613009,9.445920975558481,Medium
544,Education,South,Central,2022,2026,66650684.09648342,62651643.05069441,60772093.75917358,5.168282195539488,1.183680968722598,74.06036137126486,71.97570099304781,83.3721390651683,4,56.13575132064031,57.70963619627088,49.42851690081434,46.812686126611624,10.072827071229963,87517400.98765078,6.607467984137662,9.43847812793083,Medium
545,Transportation,Central,Municipal,2022,2024,80692351.25660516,75850810.18120886,73575285.8757726,4.936037377499188,1.1873111649875092,72.32988388770535,69.15592040106691,82.4562899207915,3,56.451798382956305,51.85185410627765,49.93485497114518,47.14774236531307,10.966692211326713,103866444.24873793,7.048695408110616,9.490284227545182,Medium
546,Energy,North,Municipal,2022,2024,99494940.17018405,93525243.759973,90719486.44717382,5.534055056010984,1.1804356589184495,72.05375879340801,70.37101552971085,85.7630154728917,3,62.860279281964296,52.44339057665096,52.12820719615437,43.7104093594169,8.859399214816209,130034079.07281302,8.000555270193843,9.455871726213937,Medium
547,Public Works,East,Central,2022,2024,57862386.50712845,54390643.31670074,52758924.01719972,4.952245583700829,1.1538217549825907,71.4729084634567,73.10399118169553,84.50745883650904,4,59.58866666922022,56.176890087792756,46.26441755903552,41.00905180096696,7.152472980753966,74095729.58124296,6.820275532694714,9.4127808128154,Medium
548,Public Works,North,Central,2022,2026,65924461.88172391,61968994.16882048,60109924.34375586,5.100008921112748,1.1552336944539527,74.75126920314509,74.89105737303113,84.20153838066246,4,59.758116357427326,55.479065324615874,52.317388910342046,46.91044040062949,7.45242302600688,86064023.22863013,5.974034359678405,9.48827267633638,Medium
549,Water,Central,Municipal,2022,2026,63153112.52024637,59363925.76903159,57583007.995960645,5.174687493987417,1.1759458263624825,76.87991664372265,74.05733379576827,84.44921697094843,4,60.215538825934615,57.90290061703426,49.80332989683211,48.95560070836468,8.59202575001526,82023920.64174879,5.760616219006426,9.476815154202125,Medium
550,Public Works,North,Central,2022,2026,59357478.77983412,55796030.05304408,54122149.15145276,5.790018901148765,1.1597981403346382,72.76423826023999,72.68194673541808,81.69239914968497,2,60.29699627446721,57.48812299945656,52.871891128256934,48.93275388531333,8.627237165427397,78255464.57010847,6.48551321474263,9.407153029510656,Medium
551,Transportation,South,Municipal,2022,2024,78278915.44468887,73582180.51800755,71374715.10246731,5.738500990443146,1.1879834707025834,73.40192889492369,69.93194863328931,84.35744905173524,4,61.69352847922796,54.86649158957835,48.687762459044094,42.235945889648306,9.662037635028854,106163935.590951,7.530307272476232,9.440378412166135,Medium
552,Education,Central,Central,2022,2026,66144656.21605152,62175976.84308843,60310697.53779578,5.16336361899808,1.1583945870911647,75.32398672704717,71.43845406619158,83.53725881080068,4,58.990993251027525,51.71143618204019,46.465342069767395,43.97796236148857,9.26300625689833,83803189.35401623,7.640810026496187,9.544627004238565,Medium
553,Education,South,Municipal,2022,2026,68945512.26820451,64808781.53211224,62864518.08614887,5.617047938707105,1.1533708223672305,75.30656326889738,72.43854500175976,85.9855349449311,3,61.11861699832584,56.75125555683832,51.83685319388274,41.80193096214073,7.1663838250258785,85906978.39054587,6.272509047956118,9.457030585495515,Medium
554,Public Works,Central,State,2022,2025,62392875.23017612,58649302.71636556,56889823.63487459,4.900240874517867,1.1567405857383672,74.6384586604628,70.61196751295556,86.63080927419487,5,53.304235396540854,53.62517744412055,53.26551676557202,41.7756169887919,7.490076570148375,78508092.8038563,4.999118867631066,9.520409081192092,Medium
555,Education,Central,Central,2022,2024,73822121.95212963,69392794.63500185,67311010.7959518,4.991850337229201,1.1678007473490142,71.6182501605859,68.8195860325184,81.01872990813845,4,62.99505189708516,57.68183432676812,53.14767243333693,47.585810873971994,8.214040499512446,93952334.59444205,6.837982448596086,9.352125247839766,Medium
556,Education,North,Central,2022,2025,73036000.261657,68653840.24595758,66594225.03857885,4.991353865366437,1.1670963315161726,76.56863653686852,71.24210580510679,83.12154687574392,2,54.347978284194774,58.30935677954176,49.762271490105896,45.55320784523657,10.188620423263327,94795349.93746248,6.20366112620684,9.473660896466338,Medium
557,Education,Central,Central,2022,2024,70750804.77543429,66505756.48890823,64510583.79424098,5.384266198109726,1.1719991594553545,75.49775451289415,68.08708920102076,81.39976799046225,4,57.91790632623668,55.523650928592865,51.72404763696903,41.87702555522752,10.90431874488587,94744547.30736263,6.128229032711359,9.469838723384706,Medium
558,Public Works,South,Municipal,2022,2024,59247946.34243852,55693069.56189221,54022277.475035444,5.0242367055558095,1.1731797673116104,72.31999683341975,70.83373005946812,85.05242662281177,4,59.65132860183726,54.51126992164991,53.62533741416934,45.8657061790366,8.294516498321915,75110923.01531504,6.796718619239258,9.441785635241109,Medium
559,Water,Central,State,2022,2024,70154119.2487065,65944872.093784116,63966525.930970594,5.846707915033889,1.165899519696905,74.64360002060893,70.81299328406904,86.19420595394402,5,55.17140404037672,53.98912654773359,48.66329676985123,42.40923130002288,7.128438321928233,91369602.66744447,6.549202424773496,9.507765892624514,Medium
560,Energy,West,Central,2022,2026,89128669.2665426,83780949.11055005,81267520.63723354,4.914079663282891,1.1502783034921316,71.17112014903189,74.27443317124839,81.04933878833334,4,55.401266204515196,51.80645757711268,48.08169094348603,42.41634635622718,9.944328577348342,110547215.44062714,7.430097143178468,9.504541506853442,Medium
561,Public Works,East,Municipal,2022,2026,56115310.217422925,52748391.60437755,51165939.856246226,5.777832603575815,1.1858042490292036,74.37626926005322,67.79784777875106,86.5317337807965,5,59.59244537050872,53.75829542923629,53.149189192723846,43.332135425209536,7.563081831084853,72559481.29829347,6.594921796682461,9.47198575135178,Medium
562,Energy,Central,Municipal,2022,2025,86640076.02001277,81441671.458812,78998421.31504764,5.784874123783459,1.1779817789506217,72.12636845298964,73.56960162679964,86.48852340802776,5,57.657701954979274,55.096252949531916,47.0953505919653,43.72813674495362,9.147693045680468,114650163.78898488,5.877276647198621,9.452314842616325,Medium
563,Energy,Central,Central,2022,2024,92664531.51706734,87104659.6260433,84491519.837262,5.799857281849196,1.1827361058999128,71.77402505013956,71.1850409032498,84.79817343244646,4,62.90374429578863,52.53738186571559,46.69398214243179,43.69602233069807,9.313154460693614,119293354.39813928,7.922257645392036,9.453984234637112,Medium
564,Public Works,North,State,2022,2026,53955393.52211341,50718069.910786614,49196527.81346302,5.212488326142855,1.16392120610833,72.59299530330969,69.42073722131292,82.61268778896962,4,57.868070769832435,58.828627158874994,53.72353776590968,44.3300879948806,9.128983228567122,70659162.01497717,6.6256946529921255,9.373959936540237,Medium
565,Transportation,West,State,2022,2025,74250514.40058486,69795483.53654978,67701619.03045328,5.533312174436611,1.1684996084162236,72.51541135482613,72.3516296805462,85.48205099758175,4,58.56052424279961,53.27884904768608,46.19392207217912,46.00015563334483,10.663710984415125,98529809.39122313,6.0338379764023955,9.478560685665926,Medium
566,Transportation,East,Municipal,2022,2026,72032888.34624538,67710915.04547065,65679587.59410653,4.915562546258716,1.1758385704999663,71.73983483192855,70.89157289352838,84.75130235191712,5,57.34801533769828,52.60613383247468,46.860491134163475,44.521021572370614,10.309536774429432,94571656.86510096,5.9713081664397105,9.4737870243812,Medium
567,Water,Central,State,2022,2025,76058984.300816,71495445.24276705,69350581.88548404,4.971155255882581,1.1857642927121892,72.06458991349758,70.81990440369943,83.96758662401679,3,61.88189952964187,57.8379690562458,52.76065310188401,44.84203200868924,8.959727012979442,100813346.1160419,6.464084409381688,9.372713012934575,Medium
568,Energy,North,Central,2022,2026,92363046.83542685,86821264.02530125,84216626.10454221,5.374325570550291,1.1656666617151523,73.9889043215069,70.6610549963614,84.11333718990649,4,62.15476881218331,52.004901628162415,49.34757431772982,43.756495263903005,7.559675908907977,118917094.16653483,6.17633687723796,9.49998325815143,Medium
569,Energy,Central,Municipal,2022,2024,89437471.84995738,84071223.53895994,81549086.83279113,5.627593343304744,1.1771726666125422,73.96876612965124,73.79305798390808,86.24821190596028,4,57.70500719089682,54.10318823161384,49.00767927712531,46.12039037544045,7.682241512026074,113912666.4691808,6.606000753718616,9.500616868249153,Medium
570,Public Works,South,Central,2022,2026,66626789.60135633,62629182.22527495,60750306.7585167,5.101461495793161,1.1593677770246724,71.95777959951658,68.64146266716129,85.73131105204953,4,58.212677538240655,52.376798821198896,48.44345354146426,43.571699823582435,7.668783418189074,82978574.4579622,6.643523030415746,9.465138315824632,Medium
571,Transportation,South,State,2022,2024,82291352.08523098,77353870.96011712,75033254.8313136,5.2150564966076,1.1716752069310488,72.56238415247043,67.14765135234418,84.27365078656291,4,53.912448413042554,56.43156339424536,51.80076815118121,48.72025298327935,9.827162017587257,109326211.57054713,5.845614303987285,9.417254318429098,Medium
572,Education,East,Municipal,2022,2024,75506542.23989159,70976149.7054981,68846865.21433316,5.673090141617112,1.163306919461213,73.85315912975716,69.54540167606963,82.60022058382329,4,61.31416621930311,53.196578524408174,50.368790464026326,42.712056905390995,10.86794007211215,95222115.59140435,7.857753540945813,9.475163993486884,Medium
573,Transportation,South,State,2022,2026,79762458.41459256,74976710.90971701,72727409.58242549,5.822435611003771,1.1766508054768339,72.62637794084218,69.43397049189268,84.08687785278619,4,55.35644039421422,58.15618589528778,47.47412060936595,42.70448440814028,9.853829441736176,107478382.76080766,5.760677762536091,9.396262312960529,Medium
574,Education,North,State,2022,2024,69387670.62543608,65224410.38790992,63267678.07627262,5.332333899878666,1.1891704746243457,75.98109779970616,69.88370423319404,83.5825314485278,3,53.88632974749581,58.37784695870984,49.841893707768214,45.989937963996326,8.638073921114856,91460444.46312824,7.0692009064747445,9.45710394136423,Medium
575,Education,North,Central,2022,2026,68046903.7847306,63964089.55764677,62045166.870917365,5.567777226445761,1.1523735292322554,75.9254578044237,73.26009606564664,84.2650929253878,5,59.57568305784612,58.0649552533982,50.616334895920204,43.83215710425609,7.617447079583601,86073649.56906135,6.965097615109442,9.456443563474103,Medium
576,Energy,South,State,2022,2024,81352142.39364547,76471013.85002674,74176883.43452594,4.90434406778409,1.1758127833335046,73.3362080622884,74.52249440742202,83.56263937702225,2,57.17387127700547,53.38037409074664,53.30160808285688,42.54242235741285,9.21877474258823,102968002.14947483,7.18857699538836,9.508386627023851,Medium
577,Education,North,State,2022,2025,67639614.36237241,63581237.50063007,61673800.37561117,5.142310606387448,1.1665627130307126,74.47977188321066,67.71202542386143,85.16395265033566,3,55.32730241870053,54.93079272215028,52.97972418606831,46.69650737127337,7.665657137243759,89181189.72420795,5.64385347936077,9.471463811627872,Medium
578,Public Works,West,Municipal,2022,2024,58681918.34672135,55161003.24591807,53506173.14854053,5.042061609443063,1.1781918334452874,74.12594833189614,70.90078750439649,84.46997461622583,4,62.05078127794481,54.47686123093803,49.904738082119806,48.4193826918621,9.756918945451808,74829292.74433926,7.764503284402128,9.462833126937845,Medium
579,Energy,Central,State,2022,2025,94620078.26110081,88942873.56543477,86274587.35847172,5.641517252326991,1.1739771356844166,73.6884509094898,69.76940061844903,83.02971355325946,3,53.57571865302797,57.21956502602729,49.06464225066548,43.6430474746371,10.232310670802502,121018827.94977757,7.4523054909610815,9.438857051550364,Medium
580,Transportation,West,Municipal,2022,2026,77520231.15910958,72869017.289563,70682946.77087611,5.143001914128786,1.1818184768488587,73.0785970938255,67.15399171079115,85.95128967451106,2,53.496246277435255,57.84070931124829,51.26529981221067,44.475386074905636,7.570887415874152,101188726.92150636,6.110411967020044,9.404141501946924,Medium
581,Education,North,Central,2022,2025,73128856.08760838,68741124.72235188,66678890.98068132,5.6455030853527735,1.1702132813334352,72.6722822908469,68.27082153555165,82.17399777375205,2,59.477090747902295,55.02111843980428,49.93449057857965,42.374312875822135,10.89190952168122,93096678.00467288,6.673346981938517,9.425647194598627,Medium
582,Energy,South,Municipal,2022,2025,92812562.3504495,87243808.60942253,84626494.35113986,4.972422312860685,1.161810425203439,74.85651148375729,71.2903869263775,82.64841750777781,5,54.93543373239572,55.43072233782989,49.06234264863927,42.25818827261114,8.919085431129512,121472578.75648558,5.772313246360197,9.490923217027015,Medium
583,Education,West,Municipal,2022,2025,67989809.66736817,63910421.08732609,61993108.454706304,5.052750431667617,1.153317086100389,72.72291358062577,71.0058792491536,83.73567711461197,5,59.41775404441011,54.77549892604235,53.26312480330266,43.905513568726796,8.377712184868752,87971231.20318902,7.14614560850241,9.44602670933109,Medium
584,Water,East,Municipal,2022,2025,69688851.06085446,65507519.9972032,63542294.3972871,5.893773102767932,1.1791560854316299,73.75495478225547,69.01430762677508,83.22192105270314,4,62.52491300434325,57.67975639584949,53.223208089306965,47.5153535777174,7.080944930559802,91830768.94952755,6.636714003681382,9.390812322404086,Medium
585,Education,North,Municipal,2022,2024,74376083.6445887,69913518.62591338,67816113.06713597,5.079119284156955,1.1541303523774433,75.0958692937588,68.66688631259886,83.77062219837768,5,53.52087906927151,54.4883326633036,50.98517893868765,47.72442685401011,10.64138538523462,94267417.18543515,6.585811063003413,9.501937982788949,Medium
586,Energy,North,Municipal,2022,2025,84770313.22971228,79684094.43592955,77293571.60285166,5.506525867050534,1.1541492065816996,71.153473899171,73.37366934034058,84.60084289928056,2,61.359095822059544,57.516430296159974,50.268840808978474,42.129328265576234,9.843718546991534,107626087.52089325,7.100967170257765,9.379252657126829,Medium
587,Education,East,State,2022,2024,61667386.25577302,57967343.08042665,56228322.788013846,5.218009704814299,1.1818520074387064,72.64101719497825,67.97269879626822,84.33634401114877,4,57.317328238428495,54.62398480663971,50.10306082007659,46.70425165100083,8.307910492970958,80646615.74089594,6.731919535137844,9.439087776569236,Medium
588,Education,North,State,2022,2024,76150808.32723896,71581759.82760462,69434307.03277647,5.578903020859707,1.1849423840909044,71.42604068133554,74.13689612552865,81.18469861342584,4,57.322712877881685,54.30210458199035,52.11396496681904,45.66043069633595,9.993585424838972,101377314.10901119,7.681831995355129,9.458425943139739,Medium
589,Public Works,Central,Central,2022,2026,63527954.30932951,59716277.05076975,57924788.73924665,5.719517918710071,1.1830120624937086,74.95271670608548,71.98506336602148,83.96753866805888,4,53.66410420372733,52.36688159509172,48.48896544607718,43.565594280330586,7.845054929235072,82355807.63228364,6.128207606421297,9.552747169701151,Medium
590,Energy,East,Municipal,2022,2025,82593888.03199898,77638254.75007904,75309107.10757667,4.920023534519707,1.1727993127618126,74.12689343303055,74.97781763703306,84.14890050218845,4,56.345209741432974,51.07065474738187,47.52306616848777,48.52756954616524,9.175745649161072,105803278.15363172,6.150664112414458,9.566042368821691,Medium
591,Water,East,State,2022,2026,62301485.00962727,58563395.90904964,56806494.03177815,5.349259891930839,1.1761125346725696,76.36629845823113,67.07888582669712,85.06721169634648,3,61.56146150286287,53.297054697497146,47.4698267227315,44.03077971880444,8.908640185646327,79551080.99638776,6.553892881583438,9.500641783231956,Medium
592,Public Works,West,Municipal,2022,2026,63521121.74386437,59709854.43923251,57918558.80605554,4.917873530836316,1.163388907476586,72.2637903336458,74.59076670773649,83.01324565311921,4,54.83873240720991,56.44114274329341,46.45363721096037,45.510427128893156,8.300884765498537,84137364.94378279,6.0647671609754825,9.44960922318548,Medium
593,Education,East,Municipal,2022,2025,75902802.56666487,71348634.41266498,69208175.38028502,5.297207304306897,1.1584872153026748,71.65869772202242,71.58422368185377,81.14266021381131,5,62.11235415447693,58.46508694724975,49.98060115323308,41.05196012799405,8.587647695946782,96978787.40757369,7.322255602866844,9.358782168835079,Medium
594,Public Works,South,State,2022,2025,60765174.33629159,57119263.8761141,55405685.95983068,5.5824930337371494,1.1839027619240998,72.00741917961253,70.35631715621369,83.9103319857358,3,59.93617637782879,58.45681892365777,51.738108202863415,47.11694987210895,8.02517264917843,80474083.96882804,6.181299783098447,9.366977698003923,Medium
595,Transportation,West,Municipal,2022,2025,81726736.51486064,76823132.323969,74518438.35424994,5.2622954325895686,1.162744174851306,74.24565416002956,69.1971855429479,85.38382152757727,3,61.94749220975798,54.97379060878543,50.80011581984508,42.446547832019164,10.330113395169528,106877624.80792068,7.688802029054252,9.44751198355201,Medium
596,Water,Central,Municipal,2022,2024,59057466.918127686,55514018.90304003,53848598.335948825,5.6045860321333505,1.153967781204515,71.08389027782819,73.17444374782588,86.25020718747155,3,62.08887440386468,52.72018055484948,47.636748914334206,42.45206369297196,9.456650810464795,73809489.99738857,6.635959022963442,9.453882872854797,Medium
597,Transportation,East,Central,2022,2026,76315485.35460068,71736556.23332465,69584459.54632491,5.197847348360022,1.1682366374808846,71.41009022868917,74.64078844932548,82.15808991243419,4,53.71206717541233,57.3894989674429,47.94641542386374,46.80329698554377,10.530968304828322,100998183.04757713,7.517919107079524,9.424547288063916,Medium
598,Public Works,North,State,2022,2025,53048790.19041621,49865862.77899124,48369886.8956215,4.965005489410807,1.1647551636663709,74.95625112451695,69.53397746605948,85.49851727218223,3,61.327750312273494,53.61056205857274,51.822673300634975,41.75127971864824,7.5450080562255275,70063490.03581208,6.1048018763971035,9.48652906627604,Medium
599,Transportation,West,Municipal,2022,2025,80460653.93407914,75633014.69803439,73364024.25709336,4.99487071267518,1.1898739555143767,74.14669636683351,74.84725246632104,84.3169821365544,3,55.67844920558914,57.810062789596856,47.3243263585847,46.850831774219024,7.1000606075634165,107212501.5795329,5.350515801318363,9.456101757187994,Medium
600,Transportation,North,Municipal,2022,2025,78923830.79486093,74188400.94716927,71962748.91875419,5.392078186535646,1.1657577705876234,74.93882910518099,67.14765780431955,85.99132838254037,3,59.113173870530815,51.35581751042528,52.01698270598902,41.63303431579747,7.698798520895125,101695330.07316801,5.988843334178499,9.519787845476047,Medium
601,Water,South,Central,2022,2025,69922020.87662399,65726699.62402655,63754898.635305755,5.1833113353738485,1.169945340257611,75.43849968434291,69.01760040493531,82.56310467261581,2,53.450595819197254,52.48827249097023,53.47629585312963,48.81467412144151,9.583161431180292,88361956.2186134,7.267467365363229,9.543224084003642,Medium
602,Energy,North,State,2022,2024,81788554.7271787,76881241.44354798,74574804.20024154,5.170002044780581,1.1767174697819225,72.87271679203522,70.85404663783186,82.90527394593202,5,61.06355280793589,52.31318192447202,49.54007585063383,44.950687525215386,8.442990980220838,107345726.02094983,7.042414133315486,9.481861036858719,Medium
603,Public Works,East,Central,2022,2026,63558321.91802074,59744822.6029395,57952477.92485131,5.2768559829841095,1.1782907167466574,71.11135001914116,72.59366942029902,84.8687616147645,4,59.7166605720947,52.56944485550383,51.37166425040289,43.01944955281632,8.643237049497365,82784107.34920532,7.599374174318884,9.463510497123,Medium
